conversion_profile,temperature_profile,instant_temperature_change_profile,enthalpy_profile,instant_enthalpy_profile,reaction_rate_profile
0.0,455.5259833668316,0.04678336683159718,-5302.0581673860725,-5302.0581673860725,0.0036393292375017593
0.0009009009009009009,455.5727636413516,0.04678027451999617,-10603.877703464066,-5301.819536077994,0.003637047139734493
0.0018018018018018018,455.61949886986054,0.0467352285088868,-15900.68247519558,-5296.804771731513,0.0036347611152710785
0.002702702702702703,455.66618906068277,0.046690190822229964,-21192.473137069413,-5291.790661873834,0.0036324711677535215
0.0036036036036036037,455.7128342221335,0.046645161450704464,-26479.250342948522,-5286.777205879109,0.0036301773008276003
0.0045045045045045045,455.75943436251873,0.04660014038525632,-31761.014746099812,-5281.76440315129,0.003627879518142857
0.005405405405405406,455.8059894901349,0.046555127616178325,-37037.76699911964,-5276.752253019826,0.0036255778233526027
0.006306306306306306,455.8524996132688,0.04651012313389897,-42309.5077539487,-5271.740754829065,0.0036232722201138532
0.007207207207207207,455.89896474019787,0.04646512692911386,-47576.23766190186,-5266.7299079531585,0.0036209627120874026
0.008108108108108109,455.9453848791905,0.046420138992654215,-52837.95737368302,-5261.719711781159,0.0036186493029377606
0.009009009009009009,455.99176003850533,0.04637515931482963,-58094.667539325535,-5256.710165642515,0.003616331996333148
0.00990990990990991,456.03809022639206,0.04633018788674256,-63346.36880828162,-5251.701268956087,0.0036140107959455364
0.010810810810810811,456.08437545109024,0.046285224698184996,-68593.06182927333,-5246.6930209917045,0.003611685705450555
0.011711711711711712,456.1306157208309,0.046240269740662136,-73834.74725048625,-5241.685421212926,0.0036093567285275774
0.012612612612612612,456.17681104383513,0.046195323004237177,-79071.42571940567,-5236.678468919417,0.0036070238688596353
0.013513513513513514,456.22296142831505,0.046150384479897666,-84303.09788292077,-5231.672163515104,0.0036046871301334683
0.014414414414414415,456.26906688247317,0.04610545415810946,-89529.76438726514,-5226.6665043443645,0.0036023465160394796
0.015315315315315315,456.3151274145025,0.04606053202934255,-94751.42587801666,-5221.661490751518,0.0036000020302717245
0.016216216216216217,456.3611430325875,0.046015618084991106,-99968.0830002019,-5216.65712218525,0.0035976536765279575
0.017117117117117116,456.40711374490223,0.045970712314744644,-105179.73639810238,-5211.653397900474,0.0035953014585095506
0.018018018018018018,456.4530395596121,0.04592581470987408,-110386.38671543336,-5206.650317330976,0.0035929453799215492
0.01891891891891892,456.49892048487294,0.04588092526086577,-115588.03459525443,-5201.647879821074,0.003590585444472596
0.01981981981981982,456.5447565288313,0.045836043958341545,-120784.68067998448,-5196.646084730048,0.0035882216558750027
0.02072072072072072,456.5905476996246,0.04579117079332167,-125976.3256114463,-5191.644931461822,0.0035858540178446774
0.021621621621621623,456.63629400538076,0.04574630575617323,-131162.97003079217,-5186.644419345874,0.0035834825341011676
0.02252252252252252,456.6819954542183,0.045701448837530266,-136344.6145785336,-5181.644547741424,0.0035811072083675793
0.023423423423423424,456.72765205424633,0.04565660002803085,-141521.25989454135,-5176.645316007751,0.0035787280443706528
0.024324324324324326,456.77326381356517,0.04561175931884278,-146692.90661810504,-5171.646723563696,0.0035763450458407213
0.025225225225225224,456.81883074026575,0.04556692670061217,-151859.55538787355,-5166.648769768508,0.00357395821651169
0.026126126126126126,456.86435284242935,0.045522102163594945,-157021.20684181026,-5161.651453936705,0.0035715675601210367
